Loan_Status,Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Months_since_last_delinquent,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens
Fully_Paid,215380,Short_Term,717,1004454,8_years,Home_Mortgage,Debt_Consolidation,21177.21,10.9,59,10,0,123557,370612,0,0
Fully_Paid,277684,Long_Term,737,1086686,<_1_year,Rent,Debt_Consolidation,20918.62,10.4,14,11,0,116812,295350,0,0
Fully_Paid,344102,Short_Term,707,675602,6_years,Own_Home,Debt_Consolidation,21956.78,42.8,74,12,0,640851,1049532,0,0
Fully_Paid,99999999,Short_Term,730,949715,3_years,Rent,Debt_Consolidation,9892.92,16.8,39,9,0,181868,244574,0,0
Fully_Paid,99999999,Short_Term,716,583680,8_years,Rent,Debt_Consolidation,8190.9,18.7,13,9,0,117306,150920,0,0
Fully_Paid,389818,Long_Term,707,1496288,10+_years,Home_Mortgage,Other,10361.84,14.5,15,11,1,121391,1089550,1,0
Fully_Paid,99999999,Long_Term,678,936700,8_years,Home_Mortgage,Debt_Consolidation,22871.06,20.4,73,21,0,679383,1036442,0,0
Not_Paid,286132,Long_Term,717,2059277,3_years,Rent,Debt_Consolidation,23853.36,12,48,7,0,334495,409860,0,0
Not_Paid,103928,Short_Term,681,751944,<_1_year,Own_Home,Debt_Consolidation,8459.37,14,51,9,2,67241,128480,2,0
Fully_Paid,211596,Short_Term,748,1903610,10+_years,Rent,Debt_Consolidation,14499.28,20.6,57,5,2,162317,226996,0,2
Not_Paid,668646,Long_Term,637,4812225,6_years,Home_Mortgage,Debt_Consolidation,23940.76,14,18,11,0,153710,205040,0,0
Fully_Paid,582538,Long_Term,722,1676997,3_years,Home_Mortgage,Debt_Consolidation,32282.14,28.9,35,13,0,511917,740916,0,0
Fully_Paid,268268,Long_Term,683,1255007,4_years,Home_Mortgage,Debt_Consolidation,16001.42,18.5,9,9,0,223991,378070,0,0
Fully_Paid,217866,Short_Term,700,1505256,<_1_year,Rent,Debt_Consolidation,22202.45,27.2,57,13,1,181222,550726,1,0
Fully_Paid,131406,Short_Term,745,930145,10+_years,Home_Mortgage,Home_Improvements,7828.57,12.1,59,9,0,231154,1134166,0,0
Fully_Paid,99999999,Short_Term,734,1115946,3_years,Home_Mortgage,Home_Improvements,17297.22,12.6,44,17,0,86203,491722,0,0
Fully_Paid,445016,Long_Term,685,1479682,10+_years,Home_Mortgage,Debt_Consolidation,14426.89,30.3,1,14,0,96178,431640,0,0
Not_Paid,128590,Short_Term,717,474582,10+_years,Home_Mortgage,Debt_Consolidation,11666.57,12.5,24,6,0,44802,153934,0,0
Fully_Paid,365882,Short_Term,723,1356904,5_years,Rent,Debt_Consolidation,14699.73,24.5,44,15,0,359765,729542,0,0
Fully_Paid,321200,Short_Term,743,1637458,1_year,Rent,Debt_Consolidation,20058.68,16.1,8,7,0,289522,694078,0,0
Fully_Paid,51612,Short_Term,715,835601,2_years,Rent,Debt_Consolidation,5145.96,11.8,48,7,0,74233,96800,0,0
Fully_Paid,467258,Short_Term,721,2344429,2_years,Rent,Home_Improvements,13597.73,13.2,21,10,0,234213,376134,0,0
Not_Paid,395846,Long_Term,647,892639,2_years,Rent,Other,21497.93,21.3,67,9,0,95000,285714,0,0
Not_Paid,617166,Long_Term,6740,2284332,3_years,Rent,Debt_Consolidation,27412.06,13,6,13,0,388854,670010,0,0
Fully_Paid,53548,Short_Term,722,1021402,8_years,Home_Mortgage,Debt_Consolidation,17533.96,11.9,34,10,0,77672,243056,0,0
Fully_Paid,201080,Short_Term,744,1080492,2_years,Rent,Other,15667.21,13,5,19,0,185136,592174,0,0
Fully_Paid,173492,Short_Term,708,805391,5_years,Rent,Debt_Consolidation,18792.52,17.9,44,10,0,99180,219164,0,0
Not_Paid,54912,Short_Term,716,1043442,3_years,Rent,Buy_a_Car,10347.4,15.6,36,10,0,173603,966438,0,0
Not_Paid,165770,Short_Term,7280,867654,7_years,Rent,Debt_Consolidation,13665.56,15,49,13,0,9652,279620,0,0
Fully_Paid,530904,Short_Term,736,2139704,10+_years,Home_Mortgage,Debt_Consolidation,38692.93,36,41,8,1,105716,212542,0,0
Fully_Paid,264946,Long_Term,684,3146286,2_years,Rent,Debt_Consolidation,21394.76,22.7,22,7,0,170069,252472,0,0
Not_Paid,306768,Short_Term,740,1797780,7_years,Own_Home,Debt_Consolidation,26217.72,17,34,18,0,251180,798996,0,0
Not_Paid,762366,Long_Term,6460,1483596,10+_years,Home_Mortgage,Debt_Consolidation,10137.83,22.6,12,10,0,151525,321332,0,0
Fully_Paid,189772,Short_Term,743,1367525,1_year,Own_Home,Buy_a_Car,2119.64,16.5,8,8,0,82327,982740,0,0
Fully_Paid,330924,Short_Term,686,3048512,<_1_year,Rent,Debt_Consolidation,57413.63,16.3,7,25,0,289883,488576,0,0
Not_Paid,450956,Long_Term,6500,1304692,8_years,Rent,Debt_Consolidation,28377.26,19.4,45,26,0,362216,901956,0,0
Fully_Paid,143506,Short_Term,697,1299809,7_years,Home_Mortgage,Medical_Bills,23721.5,16.5,10,10,0,72010,221166,0,0
Fully_Paid,166408,Short_Term,688,1019920,7_years,Rent,Debt_Consolidation,11984.06,20.9,36,6,0,55309,139546,0,0
Not_Paid,128986,Short_Term,717,1856490,5_years,Home_Mortgage,Debt_Consolidation,22896.71,17.6,27,11,0,149853,442640,0,0
Fully_Paid,121682,Short_Term,743,1242049,1_year,Home_Mortgage,Debt_Consolidation,15525.47,17,11,7,0,37601,99638,0,0
Fully_Paid,601150,Short_Term,747,2317772,10+_years,Own_Home,Debt_Consolidation,23757.03,25.7,3,11,0,238450,865502,0,0
Not_Paid,349646,Short_Term,721,1698543,10+_years,Home_Mortgage,Home_Improvements,17693.18,22.6,22,6,1,43225,75372,1,0
Not_Paid,369556,Short_Term,696,1772529,10+_years,Rent,Debt_Consolidation,24372.25,14.3,49,18,1,284449,519486,1,0
Fully_Paid,324566,Short_Term,715,1596171,10+_years,Rent,Debt_Consolidation,19819.28,21.1,15,6,0,113506,196152,0,0
Fully_Paid,314886,Short_Term,713,1406627,10+_years,Rent,Debt_Consolidation,22974.8,21.1,53,17,1,301150,452848,1,0
Fully_Paid,99999999,Short_Term,680,2850456,4_years,Home_Mortgage,Debt_Consolidation,56058.93,25.9,61,22,0,355908,453860,0,0
Fully_Paid,99999999,Short_Term,733,571767,2_years,Rent,Debt_Consolidation,7547.37,10.8,28,9,0,202426,275748,0,0
Not_Paid,269632,Short_Term,7190,1280714,10+_years,Own_Home,Debt_Consolidation,33618.6,14.4,43,12,0,112366,159456,0,0
Fully_Paid,363770,Long_Term,698,2337475,10+_years,Home_Mortgage,Home_Improvements,57268.09,25.7,11,22,0,647938,1364066,0,0
Fully_Paid,355234,Short_Term,733,997082,8_years,Home_Mortgage,Debt_Consolidation,19858.8,23.3,5,10,0,228627,483956,0,0
Not_Paid,110594,Short_Term,7250,955035,7_years,Home_Mortgage,Debt_Consolidation,24751.3,14,39,10,0,331265,561594,0,0
Fully_Paid,99999999,Short_Term,742,844911,<_1_year,Home_Mortgage,Debt_Consolidation,14715.5,13.8,75,10,0,261402,521840,0,0
Fully_Paid,131626,Short_Term,747,1117428,5_years,Rent,Debt_Consolidation,4721.12,21.6,51,12,0,86678,563838,0,0
Fully_Paid,134838,Short_Term,721,1009242,5_years,Rent,Debt_Consolidation,9419.44,13.8,49,5,0,110618,166320,0,0
Fully_Paid,220242,Short_Term,710,2092299,4_years,Rent,Debt_Consolidation,11437.81,22.9,12,5,0,20026,101266,0,0
Fully_Paid,771848,Long_Term,657,2475928,10+_years,Rent,Debt_Consolidation,61898.2,30.5,27,10,0,399969,679074,0,0
Fully_Paid,679492,Long_Term,594,2161022,7_years,Home_Mortgage,Home_Improvements,24131.33,17.8,47,13,0,348631,589314,0,0
Fully_Paid,298650,Short_Term,710,1005290,10+_years,Rent,Debt_Consolidation,20206.5,18.7,50,12,0,253289,543092,0,0
Not_Paid,42944,Short_Term,738,1038578,10+_years,Own_Home,Business_Loan,11476.19,38.1,65,14,1,336357,459800,1,0
Fully_Paid,517704,Long_Term,739,2421835,10+_years,Home_Mortgage,Home_Improvements,2765.07,20,51,6,0,146224,717398,0,0
Fully_Paid,324390,Short_Term,676,717820,2_years,Rent,Debt_Consolidation,4887.18,15.1,41,3,0,52763,107756,0,0
Fully_Paid,75350,Short_Term,720,966758,3_years,Rent,Other,19093.48,11.4,66,14,0,151354,663828,0,0
Fully_Paid,151734,Short_Term,721,2620898,10+_years,Rent,Debt_Consolidation,34726.87,29.7,9,18,0,444201,578578,0,0
Fully_Paid,749254,Short_Term,729,1829434,4_years,Home_Mortgage,Debt_Consolidation,26374.47,25.6,17,13,0,442871,636218,0,0
Fully_Paid,778932,Long_Term,716,3940182,1_year,Rent,Debt_Consolidation,68953.28,16.9,11,17,0,484557,843722,0,0
Fully_Paid,108658,Short_Term,742,1726492,10+_years,Home_Mortgage,Buy_a_Car,14819.24,27,51,11,0,50749,119416,0,0
Fully_Paid,280522,Short_Term,695,1556784,10+_years,Home_Mortgage,Debt_Consolidation,31395.03,15.5,10,12,0,244663,351472,0,0
Fully_Paid,622534,Long_Term,684,2496182,<_1_year,Rent,Debt_Consolidation,39314.8,42,12,14,0,398088,1229162,0,0
Fully_Paid,99999999,Short_Term,739,944490,2_years,Home_Mortgage,Debt_Consolidation,15741.5,38.5,20,11,0,266114,396066,0,0
Not_Paid,403282,Short_Term,743,1451220,6_years,Home_Mortgage,Debt_Consolidation,22856.81,10.8,54,9,0,223991,353848,0,0
Fully_Paid,155826,Short_Term,710,1134338,10+_years,Rent,Debt_Consolidation,4924.99,17.3,17,6,0,104272,222750,0,0
Fully_Paid,316382,Long_Term,677,813884,6_years,Rent,Debt_Consolidation,12886.37,13.8,6,23,0,130454,883322,0,0
Fully_Paid,89166,Short_Term,713,1540064,10+_years,Rent,Debt_Consolidation,26437.74,17.8,29,10,0,285703,370040,0,0
Fully_Paid,105996,Short_Term,696,1048876,6_years,Home_Mortgage,Other,26833.51,20.3,24,10,0,86146,220660,0,0
Fully_Paid,99999999,Long_Term,698,1354073,3_years,Home_Mortgage,Debt_Consolidation,14894.86,29.9,8,5,0,578208,712250,0,0
Fully_Paid,173492,Short_Term,706,599374,6_years,Rent,Debt_Consolidation,10618.72,14.9,51,8,0,141740,182138,0,0
Fully_Paid,204732,Short_Term,714,1181933,10+_years,Own_Home,Debt_Consolidation,22062.8,16.9,8,15,0,95494,131318,0,0
Fully_Paid,206778,Short_Term,726,836532,10+_years,Home_Mortgage,Home_Improvements,3555.47,16.1,69,6,0,124982,332662,0,0
Not_Paid,106546,Short_Term,664,1093108,4_years,Rent,Debt_Consolidation,26872.08,14,36,12,0,225416,357522,0,0
Fully_Paid,103202,Short_Term,723,1169830,6_years,Home_Mortgage,Debt_Consolidation,14135.43,12.7,22,9,0,210102,354640,0,0
Fully_Paid,199386,Short_Term,692,1138518,2_years,Rent,Business_Loan,10815.94,16,27,7,0,110675,241824,0,0
Fully_Paid,780780,Short_Term,723,2408250,10+_years,Home_Mortgage,Debt_Consolidation,33113.39,22.9,7,15,0,634600,932492,0,0
Fully_Paid,99999999,Long_Term,660,1074146,<_1_year,Rent,Debt_Consolidation,15485.57,18.1,43,20,1,163115,511830,1,0
Fully_Paid,225412,Short_Term,724,1051232,10+_years,Home_Mortgage,Debt_Consolidation,12790.04,29,65,8,0,70623,94644,0,0
Fully_Paid,335852,Short_Term,708,581058,10+_years,Own_Home,Debt_Consolidation,17383.1,27.9,5,18,0,241072,820996,0,0
Fully_Paid,158378,Short_Term,701,1075780,3_years,Own_Home,Other,9771.51,8.4,34,13,0,91276,150326,0,0
Not_Paid,222178,Short_Term,701,2302572,1_year,Home_Mortgage,Home_Improvements,34346.68,11.2,8,15,1,183426,512996,1,0
Not_Paid,288442,Long_Term,665,622782,10+_years,Home_Mortgage,Debt_Consolidation,16918.55,16.6,3,9,0,224162,637736,0,0
Fully_Paid,266156,Short_Term,703,1731204,6_years,Rent,Debt_Consolidation,22938.51,23.4,53,26,1,192698,717442,0,1
Fully_Paid,99999999,Short_Term,748,1947310,3_years,Home_Mortgage,Debt_Consolidation,26126.52,16.5,70,14,0,247494,448470,0,0
Fully_Paid,518144,Long_Term,709,1125750,10+_years,Own_Home,Debt_Consolidation,22608.86,30,51,15,0,823289,4022238,0,0
Not_Paid,207790,Short_Term,729,683658,6_years,Home_Mortgage,Debt_Consolidation,6266.96,11,3,9,0,183141,312312,0,0
Fully_Paid,172942,Short_Term,745,1026817,10+_years,Home_Mortgage,Debt_Consolidation,8813.53,25.5,13,6,0,231230,356532,0,0
Fully_Paid,64504,Short_Term,721,1077091,10+_years,HaveMortgage,Other,3814.82,13.3,6,7,0,14060,83908,0,0
Not_Paid,686356,Long_Term,665,1490056,5_years,Home_Mortgage,Debt_Consolidation,29925.38,17.1,79,16,0,422123,814616,0,0
Fully_Paid,453002,Long_Term,717,1956107,10+_years,Home_Mortgage,Debt_Consolidation,41893.1,21.3,9,13,1,127870,220000,0,1
Fully_Paid,394526,Short_Term,738,1609034,10+_years,Home_Mortgage,Debt_Consolidation,10284.32,24.9,11,9,0,314412,451682,0,0
Fully_Paid,450824,Long_Term,723,915040,4_years,Rent,Other,11232.04,19.1,36,6,0,50160,335764,0,0
Fully_Paid,713416,Short_Term,704,1405620,2_years,Own_Home,Debt_Consolidation,13587.66,18.4,7,10,0,292790,596860,0,0
Fully_Paid,133914,Short_Term,724,1542040,6_years,Home_Mortgage,Other,20817.54,23.5,33,11,0,267083,339086,0,0
Fully_Paid,178354,Short_Term,704,366985,10+_years,Home_Mortgage,Home_Improvements,2278.48,13,21,7,3,39349,138468,1,0
Not_Paid,219780,Short_Term,720,1100898,10+_years,Home_Mortgage,Debt_Consolidation,14953.76,16.9,1,8,0,146186,492096,0,0
Fully_Paid,458216,Short_Term,740,1601757,10+_years,Home_Mortgage,Debt_Consolidation,11799.76,25.1,81,10,0,386631,565246,0,0
Fully_Paid,322850,Short_Term,731,1043879,4_years,Home_Mortgage,Home_Improvements,2714.15,11.1,3,13,0,7771,642598,0,0
Fully_Paid,100892,Short_Term,746,164597,7_years,Rent,Debt_Consolidation,581.59,14.1,20,17,0,129732,2086216,0,0
Fully_Paid,153736,Short_Term,715,1917290,10+_years,Home_Mortgage,Debt_Consolidation,34191.64,18.3,19,11,0,383743,481932,0,0
Fully_Paid,100122,Short_Term,723,672581,2_years,Rent,Debt_Consolidation,12835.07,17.9,26,10,0,134995,171402,0,0
Fully_Paid,110440,Short_Term,717,2098360,8_years,Home_Mortgage,Debt_Consolidation,23081.96,22.2,25,14,0,363945,483846,0,0
Not_Paid,584892,Long_Term,656,1330532,10+_years,Rent,Debt_Consolidation,14081.47,19.4,11,6,0,162792,215688,0,0
Fully_Paid,135080,Short_Term,739,2138697,10+_years,Rent,Debt_Consolidation,23882.05,17.4,38,17,0,495767,961554,0,0
Fully_Paid,99999999,Short_Term,732,2170788,10+_years,Home_Mortgage,Debt_Consolidation,22250.71,22,6,9,0,437608,668470,0,0
Fully_Paid,64856,Short_Term,736,1045703,2_years,Rent,Debt_Consolidation,7136.97,15.8,11,6,1,52782,166562,1,0
Fully_Paid,99999999,Short_Term,743,1606127,<_1_year,Home_Mortgage,Debt_Consolidation,21281.14,14.2,11,13,0,132981,352352,0,0
Fully_Paid,442332,Short_Term,725,1470752,6_years,Rent,Debt_Consolidation,18997.15,15,89,9,0,103360,376332,0,0
Fully_Paid,99999999,Long_Term,741,2229574,10+_years,Own_Home,Home_Improvements,26011.57,26.6,19,4,0,1271442,86599480,0,0
Not_Paid,594924,Long_Term,6860,1226412,6_years,Home_Mortgage,Debt_Consolidation,19827.07,17.9,81,11,1,254657,494714,0,0
Fully_Paid,449592,Short_Term,738,3009201,6_years,Home_Mortgage,Debt_Consolidation,15296.9,20.8,118,10,0,299877,773322,0,0
Fully_Paid,325292,Long_Term,708,3146362,8_years,Home_Mortgage,Debt_Consolidation,24148.24,26.2,8,6,0,132829,818048,0,0
Fully_Paid,264968,Short_Term,750,2345645,<_1_year,Rent,Debt_Consolidation,15774.56,19.9,79,6,0,83942,481206,0,0
Fully_Paid,43098,Short_Term,731,1805228,9_years,Rent,Other,13494.18,16.9,5,26,0,31103,60324,0,0
Fully_Paid,287584,Long_Term,672,1432847,2_years,Rent,Debt_Consolidation,24000.04,16,55,13,0,168093,500368,0,0
Fully_Paid,99999999,Long_Term,618,825132,8_years,Home_Mortgage,Debt_Consolidation,3788.6,13,30,5,0,120061,169334,0,0
Fully_Paid,669262,Short_Term,673,1979287,6_years,Home_Mortgage,Debt_Consolidation,20947.5,14.9,58,12,0,342399,459404,0,0
Fully_Paid,135498,Short_Term,732,393224,2_years,Rent,Debt_Consolidation,9502.66,12.8,30,11,0,172292,342760,0,0
Fully_Paid,432124,Long_Term,702,1119594,10+_years,Home_Mortgage,Debt_Consolidation,23138.2,15.2,32,8,1,137047,326502,1,0
Not_Paid,473418,Long_Term,6610,1204448,5_years,Rent,Business_Loan,30412.35,18.6,68,12,2,294196,841126,0,1
Not_Paid,131912,Short_Term,747,512696,10+_years,Home_Mortgage,Debt_Consolidation,1973.91,24.1,53,5,0,60952,125378,0,0
Fully_Paid,357852,Short_Term,709,1158924,8_years,Home_Mortgage,Other,20764.15,41,22,11,0,697186,1224982,0,0
Fully_Paid,772860,Long_Term,732,2174018,10+_years,Home_Mortgage,Debt_Consolidation,25544.74,19.5,35,14,0,219336,536910,0,0
Fully_Paid,99999999,Short_Term,730,1399217,7_years,Home_Mortgage,Debt_Consolidation,14225.3,15.6,34,10,1,271833,566126,1,0
Fully_Paid,533588,Short_Term,743,1248091,8_years,Home_Mortgage,Debt_Consolidation,33282.3,22.4,57,13,0,479940,1102618,0,0
Fully_Paid,431200,Short_Term,718,3724000,<_1_year,Home_Mortgage,Debt_Consolidation,35378,28,13,12,0,704387,1170180,0,0
Fully_Paid,357214,Long_Term,726,1694439,10+_years,Home_Mortgage,Other,16520.69,23.9,50,9,0,1427603,18366788,0,0
Fully_Paid,99999999,Short_Term,737,1431422,2_years,Home_Mortgage,Debt_Consolidation,18608.41,16.6,73,9,0,121258,198858,0,0
Fully_Paid,99999999,Short_Term,740,2686334,7_years,Home_Mortgage,Home_Improvements,40966.66,16.6,51,26,0,428621,2297702,0,0
Fully_Paid,183876,Short_Term,689,1681443,10+_years,Home_Mortgage,Debt_Consolidation,33488.83,19.4,56,7,1,175978,205612,0,1
Fully_Paid,216458,Short_Term,714,1397735,7_years,Home_Mortgage,Debt_Consolidation,24343.94,21.1,15,9,0,307211,367862,0,0
Fully_Paid,179278,Short_Term,746,1403340,7_years,Home_Mortgage,Debt_Consolidation,1625.45,27,40,5,0,91827,210562,0,0
Fully_Paid,259006,Long_Term,718,1332831,10+_years,Rent,Debt_Consolidation,15216.34,29.5,72,11,1,181450,310794,1,0
Not_Paid,348128,Long_Term,730,845595,5_years,Home_Mortgage,Debt_Consolidation,14375.21,16.9,69,12,0,55290,287056,0,0
Fully_Paid,99999999,Short_Term,742,1261657,8_years,Rent,Debt_Consolidation,31646.4,23.8,35,9,0,26486,150370,0,0
Fully_Paid,263296,Long_Term,730,1421162,1_year,Rent,Debt_Consolidation,29252.02,15.1,24,9,0,0,0,0,0
Not_Paid,190608,Short_Term,716,1048857,<_1_year,Rent,Debt_Consolidation,25784.52,11.8,28,10,0,135413,223344,0,0
Not_Paid,174922,Short_Term,728,1189704,10+_years,Home_Mortgage,Debt_Consolidation,19332.69,18.9,7,10,0,232712,413270,0,0
Fully_Paid,153010,Short_Term,737,1542895,5_years,Rent,Other,7958.72,15.8,56,7,0,22762,115588,0,0
Not_Paid,603548,Long_Term,737,1731299,9_years,Home_Mortgage,Debt_Consolidation,24094.09,21.5,43,8,0,529245,666094,0,0
Not_Paid,133298,Short_Term,742,614023,3_years,Rent,Other,16936.79,19.9,9,20,0,280535,413270,0,0
Not_Paid,111826,Short_Term,737,618089,10+_years,Own_Home,Debt_Consolidation,14061.52,35,77,8,0,167637,324060,0,0
Fully_Paid,172656,Long_Term,677,1487396,8_years,Own_Home,Debt_Consolidation,23674.38,17.5,45,10,0,233016,448954,0,0
Fully_Paid,94380,Short_Term,724,640414,10+_years,Rent,Debt_Consolidation,7364.78,13.9,46,12,1,77862,357764,0,0
Fully_Paid,166562,Short_Term,728,959025,7_years,Rent,Debt_Consolidation,15743.97,17,71,13,0,249052,1259324,0,0
Not_Paid,430892,Long_Term,6100,1187481,10+_years,Home_Mortgage,Debt_Consolidation,2414.52,19.6,9,20,0,56601,257004,0,0
Fully_Paid,493460,Long_Term,724,1852880,9_years,Home_Mortgage,Debt_Consolidation,17139.14,20.7,79,12,0,316730,432476,0,0
Fully_Paid,99999999,Short_Term,738,573135,9_years,Rent,Home_Improvements,10412,22.8,48,7,0,130853,210122,0,0
Fully_Paid,99999999,Short_Term,733,957885,6_years,Own_Home,Debt_Consolidation,10776.23,14.5,28,8,0,79610,138842,0,0
Not_Paid,98142,Short_Term,728,1130082,<_1_year,Rent,Other,21678.81,15.1,37,9,0,35321,119922,0,0
Fully_Paid,153516,Short_Term,733,1704699,8_years,Rent,Debt_Consolidation,27886.11,16.8,25,5,0,448058,548394,0,0
Fully_Paid,263978,Short_Term,690,683924,7_years,Rent,Debt_Consolidation,12139.86,10,80,10,1,37145,90178,1,0
Fully_Paid,780868,Long_Term,710,1637781,4_years,Own_Home,Debt_Consolidation,31254.05,20.1,9,13,1,388702,974226,0,1
Fully_Paid,327030,Short_Term,691,1240434,8_years,Home_Mortgage,Debt_Consolidation,25015.4,12.4,77,10,0,130739,443938,0,0
Fully_Paid,99999999,Short_Term,715,1423860,3_years,Home_Mortgage,Debt_Consolidation,15662.46,17.8,30,9,1,80465,235246,0,0
Not_Paid,433840,Long_Term,685,1056172,10+_years,Home_Mortgage,Debt_Consolidation,26580.24,18.5,57,19,0,350683,603350,0,0
Fully_Paid,104368,Short_Term,691,853974,1_year,Rent,Debt_Consolidation,22559.08,20,32,10,1,116223,195580,1,0
Fully_Paid,99999999,Short_Term,732,1899981,2_years,Rent,Debt_Consolidation,27708.27,16.1,1,8,0,375345,469348,0,0
Fully_Paid,378774,Short_Term,717,2490501,<_1_year,Rent,Debt_Consolidation,24282.38,16.4,16,12,0,175408,434918,0,0
Not_Paid,109802,Short_Term,743,796480,9_years,Rent,Debt_Consolidation,15796.98,28.5,15,9,0,90003,704154,0,0
Fully_Paid,197714,Short_Term,711,2124808,<_1_year,Home_Mortgage,Debt_Consolidation,10978.2,21.5,24,4,0,111701,131846,0,0
Fully_Paid,262812,Short_Term,720,1903420,5_years,Home_Mortgage,Debt_Consolidation,20620.32,11,11,8,0,153862,224928,0,0
Fully_Paid,448844,Short_Term,742,1453652,6_years,Home_Mortgage,Debt_Consolidation,27861.41,25,7,15,0,554591,901912,0,0
Not_Paid,782782,Long_Term,668,2410568,10+_years,Home_Mortgage,Debt_Consolidation,44796.3,32.1,35,22,0,741285,912142,0,0
Not_Paid,280302,Short_Term,730,912475,8_years,Home_Mortgage,Debt_Consolidation,14599.6,16.2,21,17,0,29868,170368,0,0
Fully_Paid,199518,Short_Term,746,1742319,5_years,Home_Mortgage,Debt_Consolidation,16261.53,21.9,76,17,1,159923,279312,1,0
Fully_Paid,158928,Short_Term,723,2173372,<_1_year,Rent,Debt_Consolidation,30608.24,13.2,60,12,0,82289,183216,0,0
Fully_Paid,323928,Short_Term,726,1398780,10+_years,Home_Mortgage,Debt_Consolidation,26576.82,26.5,68,12,0,253688,405702,0,0
Not_Paid,179850,Short_Term,733,679573,3_years,Home_Mortgage,Debt_Consolidation,7928.13,11.9,50,12,0,204535,366608,0,0
Fully_Paid,99999999,Short_Term,716,718466,3_years,Home_Mortgage,Debt_Consolidation,10118.26,12.2,10,13,0,22572,71962,0,0
Fully_Paid,386584,Short_Term,698,1047945,3_years,Rent,Debt_Consolidation,12750.14,13.7,53,14,0,436810,833272,0,0
Fully_Paid,223850,Short_Term,725,1726929,1_year,Home_Mortgage,Buy_House,14678.83,16.8,17,9,0,84968,115456,0,0
Not_Paid,221540,Short_Term,619,4747625,6_years,Rent,Medical_Bills,98513.29,17.3,59,11,1,21166,187154,0,1
Fully_Paid,121594,Short_Term,732,1192782,2_years,Rent,Other,10516.31,13.5,39,6,0,27930,188056,0,0
Fully_Paid,108966,Short_Term,718,715217,8_years,Rent,Other,3236.27,9.4,20,4,0,76817,376838,0,0
Fully_Paid,519816,Long_Term,691,823042,10+_years,Own_Home,Debt_Consolidation,12475.97,15.4,42,15,0,262960,569140,0,0
Fully_Paid,433092,Long_Term,700,1103406,10+_years,Rent,Debt_Consolidation,17654.42,22.1,20,11,0,432744,792814,0,0
Fully_Paid,177298,Long_Term,719,823042,10+_years,Rent,Debt_Consolidation,4176.96,14.8,47,10,1,148694,312488,1,0
Not_Paid,222046,Short_Term,675,1917670,8_years,Home_Mortgage,Other,26527.61,17.1,38,12,0,1134338,1415348,0,0
Fully_Paid,99924,Short_Term,722,629375,<_1_year,Rent,Debt_Consolidation,12640.13,11.3,60,9,0,215175,461384,0,0
Fully_Paid,246818,Long_Term,728,934895,10+_years,Home_Mortgage,Debt_Consolidation,28514.25,43.2,51,33,0,456589,1804352,0,0
Not_Paid,329714,Short_Term,716,677977,5_years,Rent,Debt_Consolidation,18248.55,7.8,5,9,0,221388,345466,0,0
Fully_Paid,215468,Short_Term,686,1023625,6_years,Rent,Other,10918.54,18.8,42,7,0,350037,681164,0,0
Fully_Paid,99999999,Short_Term,738,1076350,6_years,Rent,Debt_Consolidation,27536.51,19.5,76,8,0,143165,269126,0,0
